,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME,FIRE_SIZE
1457300,2011,Debris Burning,34.46666667,-117.9575,CA,,,2455914.5,0815,2455914.5,1145,0.1
1457301,2011,Miscellaneous,34.47861111,-118.09333333,CA,,,2455918.5,0758,2455918.5,,0.1
1457302,2011,Equipment Use,34.43888889,-118.43138889,CA,,,2455918.5,1131,2455918.5,1215,1.0
1457303,2011,Equipment Use,34.63472222,-118.73861111,CA,,,2455919.5,1817,2455919.5,1845,0.1
1457304,2011,Campfire,34.28472222,-118.22333333,CA,,,2455920.5,1509,2455920.5,1512,0.1
1457305,2011,Equipment Use,34.49611111,-118.27333333,CA,,,2455921.5,1124,2455921.5,1145,0.1
1457306,2011,Equipment Use,34.55583333,-118.67138889,CA,,,2455921.5,1246,2455921.5,1255,1.0
1457307,2011,Campfire,34.20027778,-118.01888889,CA,,,2455922.5,1142,2455922.5,1205,0.1
1457308,2011,Miscellaneous,34.75416667,-118.78138889,CA,,,2455924.5,1153,2455924.5,1230,1.0
1457309,2011,Children,33.78194444,-117.50722222,CA,,,2455601.5,1545,2455601.5,1600,0.1
1457310,2011,Equipment Use,32.835,-116.71888889,CA,,,2455679.5,1128,2455679.5,1200,0.1
1457311,2011,Equipment Use,33.64388889,-117.3575,CA,,,2455686.5,1623,2455686.5,1655,0.1
1457312,2011,Arson,32.85333333,-116.70388889,CA,,,2455687.5,0905,2455687.5,,0.1
1457313,2011,Miscellaneous,33.61305556,-117.435,CA,,,2455691.5,1610,2455691.5,1640,0.01
1457314,2011,Debris Burning,32.745,-116.69111111,CA,,,2455692.5,1325,2455692.5,1430,0.8
1457315,2011,Miscellaneous,33.47888889,-117.44166667,CA,,,2455709.5,1329,2455709.5,1800,8.0
1457316,2011,Campfire,32.96,-116.65555556,CA,,,2455712.5,1625,2455712.5,1645,0.1
1457317,2011,Miscellaneous,33.75638889,-117.51027778,CA,,,2455714.5,1231,2455718.5,1800,160.0
1457318,2011,Equipment Use,33.40972222,-116.81805556,CA,,,2455715.5,1558,2455715.5,1815,19.0
1457319,2011,Children,32.82388889,-116.52694444,CA,,,2455724.5,1810,2455724.5,1900,0.1
1457320,2011,Miscellaneous,32.76916667,-116.7525,CA,,,2455724.5,1453,2455724.5,2025,3.0
1457321,2011,Miscellaneous,33.6125,-117.35305556,CA,,,2455726.5,1427,2455726.5,1500,3.5
1457322,2011,Equipment Use,33.34833333,-116.74666667,CA,,,2455728.5,1248,2455728.5,1500,1.5
1457323,2011,Equipment Use,32.88083333,-116.78,CA,,,2455730.5,1603,2455730.5,1635,0.1
1457324,2011,Equipment Use,32.74611111,-116.52861111,CA,,,2455734.5,1308,2455734.5,1605,0.25
1457325,2011,Equipment Use,33.46944444,-116.94722222,CA,,,2455736.5,1306,2455737.5,1400,65.0
1457326,2011,Equipment Use,32.82277778,-116.61777778,CA,,,2455737.5,1227,2455737.5,1400,0.25
1457327,2011,Children,32.85888889,-116.69722222,CA,,,2455740.5,1537,2455740.5,1545,0.1
1457328,2011,Equipment Use,32.79722222,-116.49722222,CA,,,2455741.5,1438,2455741.5,1655,1.0
1457329,2011,Miscellaneous,33.82138889,-117.52222222,CA,,,2455745.5,1322,2455745.5,1430,0.1
1457330,2011,Children,33.71888889,-117.43138889,CA,,,2455748.5,1430,2455748.5,1450,1.0
1457331,2011,Lightning,32.78861111,-116.53805556,CA,,,2455749.5,0630,2455749.5,,0.1
1457332,2011,Miscellaneous,33.62722222,-117.33083333,CA,,,2455750.5,1800,2455750.5,1810,0.1
1457333,2011,Children,33.27416667,-116.83361111,CA,,,2455752.5,0915,2455752.5,,0.1
1457334,2011,Equipment Use,32.83833333,-116.66833333,CA,,,2455763.5,0545,2455763.5,,0.1
1457335,2011,Miscellaneous,33.82194444,-117.57083333,CA,,,2455765.5,1030,2455765.5,1600,2.0
1457336,2011,Equipment Use,32.82138889,-116.59333333,CA,,,2455765.5,0052,2455765.5,0115,0.1
1457337,2011,Miscellaneous,33.33055556,-116.96277778,CA,,,2455766.5,0930,2455766.5,1200,1.0
1457338,2011,Miscellaneous,33.77638889,-117.48833333,CA,,,2455767.5,1312,2455767.5,1900,15.0
1457339,2011,Campfire,32.96,-116.65555556,CA,,,2455767.5,1625,2455767.5,1640,0.1
1457340,2011,Equipment Use,32.77916667,-116.49,CA,,,2455771.5,1243,2455771.5,1300,0.1
1457341,2011,Equipment Use,32.73444444,-116.47916667,CA,,,2455771.5,1338,2455771.5,1400,0.1
1457342,2011,Equipment Use,32.80916667,-116.65111111,CA,,,2455778.5,1501,2455778.5,1530,0.3
1457343,2011,Equipment Use,33.33444444,-116.92638889,CA,,,2455781.5,0946,2455781.5,1100,1.2
1457344,2011,Equipment Use,32.98583333,-116.48138889,CA,,,2455784.5,1033,2455784.5,1115,0.1
1457345,2011,Equipment Use,32.8075,-116.63583333,CA,,,2455788.5,1606,2455788.5,2000,2.0
1457346,2011,Miscellaneous,33.62944444,-117.42527778,CA,,,2455792.5,1510,2455792.5,1515,0.1
1457347,2011,Debris Burning,32.85333333,-116.70388889,CA,,,2455792.5,1604,2455792.5,1900,0.5
1457348,2011,Lightning,33.33944444,-116.68416667,CA,,,2455800.5,1409,2455800.5,1600,0.2
1457349,2011,Lightning,32.71861111,-116.48166667,CA,,,2455801.5,1429,2455806.5,1430,142.0
1457350,2011,Lightning,32.83166667,-116.51916667,CA,,,2455801.5,1715,2455801.5,2100,0.1
1457351,2011,Equipment Use,32.78833333,-116.66361111,CA,,,2455802.5,2230,2455802.5,2359,0.25
1457352,2011,Debris Burning,33.61722222,-117.35583333,CA,,,2455805.5,1808,2455805.5,1830,0.1
1457353,2011,Campfire,32.88638889,-116.44888889,CA,,,2455808.5,0135,2455808.5,,0.25
1457354,2011,Lightning,33.30388889,-116.87083333,CA,,,2455817.5,1030,2455817.5,1145,0.1
1457355,2011,Lightning,33.39361111,-116.89027778,CA,,,2455817.5,1350,2455817.5,1800,0.1
1457356,2011,Campfire,33.02722222,-116.68888889,CA,,,2455819.5,1315,2455819.5,1320,0.1
1457357,2011,Equipment Use,32.8575,-116.61416667,CA,,,2455824.5,1400,2455824.5,1415,0.1
1457358,2011,Lightning,32.86,-116.43083333,CA,,,2455827.5,1500,2455828.5,1530,0.25
1457359,2011,Lightning,32.91972222,-116.71638889,CA,,,2455827.5,1700,2455827.5,1730,0.1
1457360,2011,Lightning,32.88305556,-116.60916667,CA,,,2455827.5,1945,2455828.5,1150,0.3
1457361,2011,Equipment Use,33.3475,-116.72583333,CA,,,2455833.5,1456,2455833.5,1530,0.25
1457362,2011,Equipment Use,32.83833333,-116.68583333,CA,,,2455849.5,0252,2455849.5,,0.1
1457363,2011,Campfire,32.86972222,-116.41444444,CA,,,2455850.5,1100,2455850.5,1114,0.1
1457364,2011,Equipment Use,32.74694444,-116.66861111,CA,,,2455853.5,0110,2455853.5,0134,0.1
1457365,2011,Miscellaneous,33.63194444,-117.41583333,CA,,,2455857.5,1120,2455857.5,1135,0.1
1457366,2011,Equipment Use,33.74888889,-117.45305556,CA,,,2455896.5,0706,2455896.5,,0.1
1457367,2011,Miscellaneous,32.83527778,-116.62305556,CA,,,2455906.5,0825,2455906.5,1500,0.1
1457368,2011,Equipment Use,33.58444444,-117.40916667,CA,,,2455921.5,1305,2455921.5,1310,0.01
1457369,2011,Miscellaneous,37.76444444,-118.92666667,CA,,,2455762.5,1150,2455762.5,1514,0.1
1457370,2011,Campfire,37.67666667,-118.94944444,CA,,,2455763.5,1355,2455764.5,,1.3
1457371,2011,Lightning,37.60833333,-118.99472222,CA,,,2455773.5,1841,2455774.5,1408,0.1
1457372,2011,Miscellaneous,37.65333333,-118.95138889,CA,,,2455787.5,1504,2455787.5,1740,0.1
1457373,2011,Miscellaneous,37.76388889,-118.99916667,CA,,,2455896.5,1220,2455896.5,1340,0.1
1457374,2011,Campfire,37.6625,-118.95194444,CA,,,2455919.5,0927,2455919.5,1333,0.25
1457375,2011,Campfire,37.33555556,-118.52777778,CA,,,2455566.5,1140,2455566.5,1315,0.1
1457376,2011,Lightning,37.79416667,-118.90944444,CA,,,2455694.5,1719,2455694.5,1941,0.1
1457377,2011,Campfire,37.29694444,-118.61277778,CA,,,2455706.5,1306,2455709.5,1830,206.0
1457378,2011,Campfire,37.83222222,-119.0225,CA,,,2455744.5,1445,2455744.5,1540,0.1
1457379,2011,Lightning,37.48,-118.72,CA,,,2455746.5,1500,2455746.5,1530,0.25
1457380,2011,Miscellaneous,37.56166667,-118.5175,CA,,,2455761.5,1030,2455762.5,1141,0.5
1457381,2011,Lightning,38.04055556,-118.73638889,CA,,,2455771.5,1530,2455771.5,2100,0.1
1457382,2011,Lightning,36.64527778,-118.26277778,CA,,,2455771.5,1808,2455771.5,2234,0.25
1457383,2011,Lightning,37.74666667,-118.96861111,CA,,,2455772.5,1349,2455772.5,1730,0.1
1457384,2011,Lightning,36.24055556,-118.12833333,CA,,,2455772.5,1450,2455784.5,1200,0.1
1457385,2011,Lightning,36.64527778,-118.26277778,CA,,,2455772.5,1607,2455777.5,1200,0.1
1457386,2011,Lightning,36.45361111,-118.28861111,CA,,,2455772.5,1604,2455777.5,1800,0.1
1457387,2011,Lightning,36.45277778,-118.26194444,CA,,,2455772.5,1601,2455775.5,1221,0.1
1457388,2011,Lightning,36.41555556,-118.22444444,CA,,,2455772.5,1634,2455775.5,1217,0.1
1457389,2011,Lightning,36.40555556,-118.29944444,CA,,,2455772.5,1613,2455775.5,1219,0.01
1457390,2011,Lightning,36.39555556,-118.22444444,CA,,,2455772.5,1618,2455775.5,1218,0.01
1457391,2011,Lightning,36.33277778,-118.16944444,CA,,,2455772.5,1642,2455810.5,,0.5
1457392,2011,Lightning,37.54583333,-119.0675,CA,,,2455773.5,1708,2455775.5,,0.1
1457393,2011,Lightning,36.35722222,-118.22222222,CA,,,2455774.5,1548,2455784.5,1151,0.01
1457394,2011,Miscellaneous,37.54166667,-119.10416667,CA,,,2455790.5,1334,2455792.5,1400,2.0
1457395,2011,Equipment Use,37.17472222,-118.02055556,CA,,,2455796.5,1308,2455796.5,1545,1.5
1457396,2011,Equipment Use,37.56305556,-118.75472222,CA,,,2455798.5,1020,2455798.5,1136,0.1
1457397,2011,Lightning,37.12416667,-118.49361111,CA,,,2455803.5,1441,2455804.5,,0.5
1457398,2011,Campfire,37.27222222,-118.57388889,CA,,,2455812.5,1803,2455812.5,1900,0.01
1457399,2011,Campfire,37.78222222,-118.94138889,CA,,,2455828.5,1253,2455828.5,1756,1.0
1457400,2011,Lightning,37.14305556,-118.42694444,CA,,,2455828.5,1318,2455829.5,1445,7.5
1457401,2011,Lightning,34.23638889,-118.295,CA,,,2455829.5,1152,2455839.5,1800,0.01
1457402,2011,Lightning,36.24972222,-118.35694444,CA,,,2455829.5,1144,2455839.5,1000,0.1
1457403,2011,Lightning,36.24916667,-118.3175,CA,,,2455829.5,1152,2455838.5,1800,0.1
1457404,2011,Lightning,37.55638889,-118.87944444,CA,,,2455831.5,1555,2455832.5,1227,1.0
1457405,2011,Campfire,36.23222222,-118.25277778,CA,,,2455831.5,1338,2455836.5,1810,0.75
1457406,2011,Lightning,37.83,-118.98527778,CA,,,2455834.5,1445,2455834.5,1530,0.1
1457407,2011,Campfire,37.63916667,-118.93638889,CA,,,2455858.5,0810,2455858.5,1044,0.1
1457408,2011,Miscellaneous,37.79222222,-119.02611111,CA,,,2455884.5,1420,2455884.5,1713,0.1
1457409,2011,Miscellaneous,37.27194444,-118.57444444,CA,,,2455885.5,0810,2455885.5,1100,0.1
1457410,2011,Miscellaneous,34.54527778,-119.18416667,CA,,,2455816.5,1731,2455816.5,1830,0.25
1457411,2011,Miscellaneous,34.82833333,-118.96555556,CA,,,2455716.5,1358,2455716.5,1430,20.7
1457412,2011,Debris Burning,34.73111111,-119.39888889,CA,,,2455748.5,1342,2455748.5,1425,0.25
1457413,2011,Miscellaneous,34.83583333,-119.37,CA,,,2455786.5,1422,2455786.5,1455,2.0
1457414,2011,Miscellaneous,34.82305556,-118.91944444,CA,,,2455825.5,0735,2455825.5,,0.25
1457415,2011,Miscellaneous,36.14111111,-121.65194444,CA,,,2455843.5,2100,2455844.5,,0.25
1457416,2011,Miscellaneous,34.8575,-119.19833333,CA,,,2455869.5,0800,2455869.5,,0.1
1457417,2011,Miscellaneous,36.23416667,-121.77472222,CA,,,2455896.5,1345,2455896.5,2000,0.6
1457418,2011,Miscellaneous,36.23666667,-121.76583333,CA,,,2455897.5,0840,2455897.5,2000,0.1
1457419,2011,Equipment Use,36.22472222,-121.76638889,CA,,,2455897.5,1431,2455897.5,2000,0.6
1457420,2011,Children,34.82194444,-118.93638889,CA,,,2455899.5,1512,2455899.5,1530,0.25
1457421,2011,Miscellaneous,35.11944444,-120.18222222,CA,,,2455629.5,1745,2455629.5,2000,0.1
1457422,2011,Miscellaneous,34.68083333,-119.91833333,CA,,,2455686.5,1300,2455686.5,1500,4.3
1457423,2011,Campfire,34.58055556,-119.16694444,CA,,,2455694.5,1835,2455695.5,1700,2.4
1457424,2011,Miscellaneous,34.83583333,-119.75055556,CA,,,2455720.5,1330,2455720.5,1430,37.0
1457425,2011,Miscellaneous,34.50694444,-119.7525,CA,,,2455723.5,1706,2455723.5,1755,0.01
1457426,2011,Miscellaneous,34.38555556,-119.35916667,CA,,,2455743.5,1621,2455743.5,1800,0.25
1457427,2011,Miscellaneous,34.935,-119.44777778,CA,,,2455759.5,1155,2455759.5,1205,6.5
1457428,2011,Debris Burning,35.40611111,-120.30277778,CA,,,2455773.5,1235,2455774.5,1600,40.0
1457429,2011,Campfire,34.78555556,-119.57111111,CA,,,2455773.5,1250,2455773.5,1325,0.1
1457430,2011,Equipment Use,34.68888889,-119.32388889,CA,,,2455776.5,1113,2455776.5,1125,0.25
1457431,2011,Children,34.84472222,-119.09027778,CA,,,2455779.5,1815,2455779.5,1850,0.1
1457432,2011,Children,34.91916667,-119.73305556,CA,,,2455783.5,1443,2455783.5,1520,189.0
1457433,2011,Equipment Use,36.18388889,-121.25138889,CA,,,2455789.5,1525,2455791.5,2000,215.0
1457434,2011,Equipment Use,34.84944444,-120.05444444,CA,,,2455807.5,1205,2455809.5,1800,698.0
1457435,2011,Miscellaneous,34.48444444,-119.79777778,CA,,,2455810.5,1434,2455810.5,1440,0.01
1457436,2011,Lightning,34.73027778,-119.99444444,CA,,,2455814.5,0600,2455814.5,1800,0.1
1457437,2011,Lightning,34.72805556,-119.98666667,CA,,,2455814.5,0600,2455814.5,1800,0.1
1457438,2011,Lightning,34.95861111,-120.16888889,CA,,,2455814.5,1358,2455815.5,1800,13.0
1457439,2011,Lightning,35.04972222,-120.12333333,CA,,,2455814.5,1120,2455815.5,1800,63.0
1457440,2011,Lightning,34.82861111,-119.8925,CA,,,2455814.5,1138,2455815.5,1756,105.0
1457441,2011,Lightning,34.69861111,-119.96777778,CA,,,2455814.5,0600,2455815.5,2000,102.0
1457442,2011,Lightning,34.84,-118.92694444,CA,,,2455814.5,0910,2455814.5,,0.25
1457443,2011,Lightning,34.82138889,-118.92694444,CA,,,2455814.5,0920,2455814.5,,0.25
1457444,2011,Lightning,34.81388889,-119.12222222,CA,,,2455814.5,0915,2455814.5,1050,0.25
1457445,2011,Lightning,34.78305556,-119.04444444,CA,,,2455814.5,1145,2455814.5,1205,0.25
1457446,2011,Lightning,34.75,-119.125,CA,,,2455814.5,1651,2455814.5,1655,0.25
1457447,2011,Lightning,34.92444444,-119.38722222,CA,,,2455814.5,1155,2455814.5,1605,0.25
1457448,2011,Lightning,34.84111111,-119.38222222,CA,,,2455814.5,0842,2455814.5,,6.5
1457449,2011,Lightning,34.85638889,-119.08333333,CA,,,2455814.5,2000,2455815.5,1235,0.5
1457450,2011,Lightning,34.89555556,-119.05333333,CA,,,2455814.5,1635,2455814.5,1710,15.0
1457451,2011,Lightning,34.79527778,-118.92694444,CA,,,2455814.5,0945,2455817.5,1800,16.0
1457452,2011,Lightning,34.88194444,-119.10583333,CA,,,2455815.5,1210,2455817.5,1700,0.25
1457453,2011,Lightning,34.765,-118.96666667,CA,,,2455828.5,1030,2455828.5,1105,0.5
1457454,2011,Campfire,34.53861111,-119.76555556,CA,,,2455836.5,1530,2455836.5,1600,0.1
1457455,2011,Miscellaneous,34.49222222,-119.80055556,CA,,,2455839.5,0830,2455839.5,1057,0.1
1457456,2011,Miscellaneous,34.83777778,-118.96138889,CA,,,2455856.5,1140,2455856.5,1155,30.0
1457457,2011,Miscellaneous,34.51527778,-119.82,CA,,,2455857.5,1443,2455861.5,1100,17.4
1457458,2011,Campfire,34.80194444,-119.12583333,CA,,,2455893.5,1426,2455897.5,1800,2.7
1457459,2011,Campfire,36.03611111,-121.52222222,CA,,,2455901.5,1300,2455901.5,1756,0.1
1457460,2011,Miscellaneous,39.44444444,-122.93388889,CA,,,2455732.5,1800,2455739.5,1600,0.1
1457461,2011,Arson,39.75194444,-123.06722222,CA,,,2455701.5,1330,2455704.5,1130,0.1
1457462,2011,Campfire,39.92333333,-122.67833333,CA,,,2455710.5,1115,2455711.5,1230,0.1
1457463,2011,Debris Burning,39.38333333,-122.98055556,CA,,,2455745.5,1530,2455745.5,1800,0.25
1457464,2011,Children,40.15444444,-122.19972222,CA,,,2455748.5,1900,2455748.5,1930,0.01
1457465,2011,Equipment Use,39.83111111,-123.09972222,CA,,,2455776.5,1200,2455835.5,1200,616.5
1457466,2011,Equipment Use,39.50944444,-122.86416667,CA,,,2455782.5,1430,2455782.5,1730,0.25
1457467,2011,Miscellaneous,39.57166667,-122.62166667,CA,,,2455794.5,1717,2455795.5,1800,0.1
1457468,2011,Miscellaneous,39.93666667,-122.70583333,CA,,,2455795.5,1750,2455795.5,1830,0.1
1457469,2011,Miscellaneous,39.27638889,-122.89583333,CA,,,2455807.5,0130,2455808.5,1800,0.25
1457470,2011,Lightning,39.63305556,-122.75083333,CA,,,2455815.5,1200,2455839.5,1001,0.1
1457471,2011,Smoking,39.76833333,-122.9525,CA,,,2455841.5,1700,2455841.5,2230,3.4
1457472,2011,Debris Burning,39.81666667,-122.98361111,CA,,,2455859.5,2230,2455860.5,1700,1.5
1457473,2011,Equipment Use,39.25111111,-122.67055556,CA,,,2455863.5,0800,2455864.5,1300,0.6
1457474,2011,Debris Burning,39.37083333,-122.67138889,CA,,,2455896.5,1530,2455897.5,1700,1.0
1457475,2011,Miscellaneous,40.15444444,-122.20111111,CA,,,2455915.5,0959,2455915.5,1300,0.1
1457476,2011,Campfire,33.72222222,-116.80222222,CA,,,2455602.5,1751,2455602.5,1815,0.1
1457477,2011,Campfire,33.74194444,-116.71416667,CA,,,2455678.5,1930,2455678.5,1953,0.1
1457478,2011,Campfire,33.85666667,-116.56694444,CA,,,2455682.5,2007,2455682.5,2021,2.0
1457479,2011,Miscellaneous,33.74972222,-116.74972222,CA,,,2455704.5,0815,2455704.5,1430,0.1
1457480,2011,Miscellaneous,33.75277778,-116.84166667,CA,,,2455709.5,1335,2455709.5,1723,5.5
1457481,2011,Arson,33.76138889,-116.75,CA,,,2455714.5,2130,2455715.5,1216,2.2
1457482,2011,Campfire,33.67833333,-116.665,CA,,,2455730.5,1020,2455730.5,1025,0.1
1457483,2011,Miscellaneous,33.60333333,-116.47694444,CA,,,2455748.5,1415,2455748.5,1630,0.1
1457484,2011,Arson,33.89333333,-116.80694444,CA,,,2455749.5,0930,2455749.5,1130,0.1
1457485,2011,Equipment Use,33.53,-116.85888889,CA,,,2455753.5,1230,2455753.5,1420,8.0
1457486,2011,Arson,33.74666667,-116.73333333,CA,,,2455760.5,1430,2455760.5,1700,0.25
1457487,2011,Miscellaneous,33.57,-116.49888889,CA,,,2455762.5,1308,2455762.5,1620,8.2
1457488,2011,Miscellaneous,33.57472222,-116.71833333,CA,,,2455763.5,1227,2455763.5,2130,22.0
1457489,2011,Lightning,33.64944444,-116.65972222,CA,,,2455771.5,1454,2455771.5,1538,0.1
1457490,2011,Lightning,33.63666667,-116.61972222,CA,,,2455771.5,1535,2455771.5,1545,0.1
1457491,2011,Lightning,33.60583333,-116.60555556,CA,,,2455771.5,1521,2455771.5,1549,0.1
1457492,2011,Lightning,33.54083333,-116.58722222,CA,,,2455771.5,1635,2455771.5,1903,0.1
1457493,2011,Lightning,33.59666667,-116.445,CA,,,2455772.5,1714,2455772.5,1812,0.1
1457494,2011,Miscellaneous,33.89972222,-116.85472222,CA,,,2455776.5,1708,2455776.5,1900,33.0
1457495,2011,Campfire,33.65666667,-116.66777778,CA,,,2455786.5,0719,2455786.5,,0.1
1457496,2011,Equipment Use,33.63416667,-116.91861111,CA,,,2455794.5,1325,2455794.5,1400,3.0
1457497,2011,Lightning,33.56027778,-116.59777778,CA,,,2455801.5,1355,2455801.5,1615,0.25
1457498,2011,Campfire,33.87805556,-116.59444444,CA,,,2455810.5,0545,2455810.5,,0.1
1457499,2011,Equipment Use,33.76916667,-116.54222222,CA,,,2455811.5,1508,2455811.5,1530,0.1
1457500,2011,Equipment Use,33.76638889,-116.54194444,CA,,,2455812.5,1250,2455813.5,1130,18.0
1457501,2011,Miscellaneous,33.70444444,-116.77055556,CA,,,2455815.5,1546,2455815.5,1630,0.6
1457502,2011,Lightning,33.67944444,-116.6225,CA,,,2455818.5,1241,2455818.5,1521,0.1
1457503,2011,Lightning,33.54944444,-116.76861111,CA,,,2455827.5,1502,2455827.5,1800,0.1
1457504,2011,Miscellaneous,33.87305556,-116.59083333,CA,,,2455828.5,1853,2455830.5,1800,541.0
1457505,2011,Lightning,33.62194444,-116.62222222,CA,,,2455834.5,1412,2455834.5,1515,0.1
1457506,2011,Lightning,33.63222222,-116.62027778,CA,,,2455834.5,1503,2455834.5,1645,0.1
1457507,2011,Arson,33.885,-116.85916667,CA,,,2455856.5,1508,2455856.5,2000,15.0
1457508,2011,Miscellaneous,33.59805556,-116.45138889,CA,,,2455863.5,1115,2455863.5,1200,0.25
1457509,2011,Miscellaneous,33.74222222,-116.70361111,CA,,,2455863.5,2210,2455864.5,,0.1
1457510,2011,Miscellaneous,33.59972222,-116.465,CA,,,2455867.5,1502,2455888.5,1600,0.1
1457511,2011,Campfire,33.87833333,-116.59083333,CA,,,2455875.5,1701,2455875.5,1720,0.1
1457512,2011,Miscellaneous,33.75333333,-116.74611111,CA,,,2455902.5,0707,2455902.5,,0.1
1457513,2011,Miscellaneous,33.75638889,-116.74527778,CA,,,2455904.5,2340,2455905.5,0015,0.1
1457514,2011,Campfire,33.73055556,-116.81,CA,,,2455911.5,1645,2455911.5,1730,0.1
1457515,2011,Miscellaneous,33.90083333,-116.74805556,CA,,,2455925.5,1405,2455925.5,1422,0.1
1457516,2011,Miscellaneous,34.27166667,-117.46611111,CA,,,2455562.5,1045,2455562.5,1100,0.1
1457517,2011,Miscellaneous,34.31777778,-117.48,CA,,,2455583.5,1524,2455583.5,1634,0.5
1457518,2011,Miscellaneous,34.33194444,-117.47416667,CA,,,2455583.5,2027,2455583.5,2051,0.75
1457519,2011,Campfire,33.60833333,-116.79555556,CA,,,2455587.5,1110,2455587.5,1130,0.1
1457520,2011,Miscellaneous,33.78972222,-116.73861111,CA,,,2455604.5,1740,2455604.5,1915,0.1
1457521,2011,Miscellaneous,34.34833333,-117.43972222,CA,,,2455606.5,1222,2455606.5,1306,0.1
1457522,2011,Debris Burning,33.795,-116.74305556,CA,,,2455639.5,1220,2455639.5,1233,0.1
1457523,2011,Debris Burning,34.47333333,-117.63972222,CA,,,2455655.5,1648,2455655.5,1723,0.1
1457524,2011,Campfire,33.67666667,-116.6675,CA,,,2455656.5,0850,2455656.5,,0.1
1457525,2011,Debris Burning,34.36222222,-117.55888889,CA,,,2455665.5,0954,2455665.5,1017,0.1
1457526,2011,Equipment Use,34.2375,-117.42694444,CA,,,2455666.5,1626,2455666.5,1700,0.01
1457527,2011,Campfire,34.27166667,-117.21583333,CA,,,2455667.5,2123,2455667.5,2204,0.01
1457528,2011,Miscellaneous,34.25861111,-117.18027778,CA,,,2455668.5,2330,2455669.5,0200,0.25
1457529,2011,Campfire,33.55138889,-116.50777778,CA,,,2455675.5,1155,2455675.5,1305,0.1
1457530,2011,Equipment Use,34.185,-117.14555556,CA,,,2455678.5,1628,2455678.5,1708,0.2
1457531,2011,Miscellaneous,34.28694444,-116.89944444,CA,,,2455681.5,2228,2455682.5,1300,0.01
1457532,2011,Campfire,33.67916667,-116.66777778,CA,,,2455681.5,0745,2455681.5,,0.1
1457533,2011,Miscellaneous,34.34111111,-117.23638889,CA,,,2455683.5,1614,2455683.5,2100,10.0
1457534,2011,Equipment Use,34.10333333,-117.10361111,CA,,,2455686.5,1611,2455686.5,1633,0.25
1457535,2011,Miscellaneous,34.10111111,-116.91027778,CA,,,2455689.5,1042,2455701.5,1758,150.0
1457536,2011,Campfire,33.6825,-116.66638889,CA,,,2455689.5,0800,2455689.5,,0.1
1457537,2011,Equipment Use,34.32666667,-117.51333333,CA,,,2455694.5,1449,2455694.5,1709,0.25
1457538,2011,Debris Burning,34.24388889,-117.28361111,CA,,,2455696.5,0438,2455696.5,,0.01
1457539,2011,Miscellaneous,34.34083333,-116.77361111,CA,,,2455702.5,2004,2455703.5,1407,0.25
1457540,2011,Debris Burning,34.36333333,-117.56138889,CA,,,2455705.5,1109,2455705.5,1158,0.1
1457541,2011,Campfire,34.26638889,-117.27444444,CA,,,2455707.5,2051,2455707.5,2255,0.01
1457542,2011,Campfire,33.66888889,-116.67111111,CA,,,2455707.5,1030,2455707.5,1045,0.1
1457543,2011,Campfire,34.10444444,-117.01277778,CA,,,2455710.5,1429,2455710.5,1445,0.01
1457544,2011,Miscellaneous,34.32583333,-117.51333333,CA,,,2455710.5,1925,2455710.5,2033,3.0
